N24_Amp1_fmax12_1,N24_Amp1_fmax12_2,N24_Amp1_fmax12_3,N24_Amp1_fmax12_4,N24_Amp1_fmax12_5,N24_Amp1_fmax12_6,N24_Amp1_fmax12_7,N24_Amp1_fmax12_8,N24_Amp1_fmax12_9,N24_Amp1_fmax12_10,N24_Amp1_fmax12_11,N24_Amp1_fmax12_12,N24_Amp1_fmax12_13,N24_Amp1_fmax12_14,N24_Amp1_fmax12_15,N24_Amp1_fmax12_16,N24_Amp1_fmax8_1,N24_Amp1_fmax8_2,N24_Amp1_fmax8_3,N24_Amp1_fmax8_4,N24_Amp1_fmax8_5,N24_Amp1_fmax8_6,N24_Amp1_fmax8_7,N24_Amp1_fmax8_8,N24_Amp1_fmax8_9,N24_Amp1_fmax8_10,N24_Amp1_fmax8_11,N24_Amp1_fmax8_12,N24_Amp1_fmax8_13,N24_Amp1_fmax8_14,N24_Amp1_fmax8_15,N24_Amp1_fmax8_16,N24_Amp1_fmax6_1,N24_Amp1_fmax6_2,N24_Amp1_fmax6_3,N24_Amp1_fmax6_4,N24_Amp1_fmax6_5,N24_Amp1_fmax6_6,N24_Amp1_fmax6_7,N24_Amp1_fmax6_8,N24_Amp1_fmax6_9,N24_Amp1_fmax6_10,N24_Amp1_fmax6_11,N24_Amp1_fmax6_12,N24_Amp1_fmax6_13,N24_Amp1_fmax6_14,N24_Amp1_fmax6_15,N24_Amp1_fmax6_16,N24_Amp2_fmax12_1,N24_Amp2_fmax12_2,N24_Amp2_fmax12_3,N24_Amp2_fmax12_4,N24_Amp2_fmax12_5,N24_Amp2_fmax12_6,N24_Amp2_fmax12_7,N24_Amp2_fmax12_8,N24_Amp2_fmax12_9,N24_Amp2_fmax12_10,N24_Amp2_fmax12_11,N24_Amp2_fmax12_12,N24_Amp2_fmax12_13,N24_Amp2_fmax12_14,N24_Amp2_fmax12_15,N24_Amp2_fmax12_16,N24_Amp2_fmax8_1,N24_Amp2_fmax8_2,N24_Amp2_fmax8_3,N24_Amp2_fmax8_4,N24_Amp2_fmax8_5,N24_Amp2_fmax8_6,N24_Amp2_fmax8_7,N24_Amp2_fmax8_8,N24_Amp2_fmax8_9,N24_Amp2_fmax8_10,N24_Amp2_fmax8_11,N24_Amp2_fmax8_12,N24_Amp2_fmax8_13,N24_Amp2_fmax8_14,N24_Amp2_fmax8_15,N24_Amp2_fmax8_16,N24_Amp2_fmax6_1,N24_Amp2_fmax6_2,N24_Amp2_fmax6_3,N24_Amp2_fmax6_4,N24_Amp2_fmax6_5,N24_Amp2_fmax6_6,N24_Amp2_fmax6_7,N24_Amp2_fmax6_8,N24_Amp2_fmax6_9,N24_Amp2_fmax6_10,N24_Amp2_fmax6_11,N24_Amp2_fmax6_12,N24_Amp2_fmax6_13,N24_Amp2_fmax6_14,N24_Amp2_fmax6_15,N24_Amp2_fmax6_16,N48_Amp1_fmax24_1,N48_Amp1_fmax24_2,N48_Amp1_fmax24_3,N48_Amp1_fmax24_4,N48_Amp1_fmax24_5,N48_Amp1_fmax24_6,N48_Amp1_fmax24_7,N48_Amp1_fmax24_8,N48_Amp1_fmax24_9,N48_Amp1_fmax24_10,N48_Amp1_fmax24_11,N48_Amp1_fmax24_12,N48_Amp1_fmax24_13,N48_Amp1_fmax24_14,N48_Amp1_fmax24_15,N48_Amp1_fmax24_16,N48_Amp1_fmax16_1,N48_Amp1_fmax16_2,N48_Amp1_fmax16_3,N48_Amp1_fmax16_4,N48_Amp1_fmax16_5,N48_Amp1_fmax16_6,N48_Amp1_fmax16_7,N48_Amp1_fmax16_8,N48_Amp1_fmax16_9,N48_Amp1_fmax16_10,N48_Amp1_fmax16_11,N48_Amp1_fmax16_12,N48_Amp1_fmax16_13,N48_Amp1_fmax16_14,N48_Amp1_fmax16_15,N48_Amp1_fmax16_16,N48_Amp1_fmax12_1,N48_Amp1_fmax12_2,N48_Amp1_fmax12_3,N48_Amp1_fmax12_4,N48_Amp1_fmax12_5,N48_Amp1_fmax12_6,N48_Amp1_fmax12_7,N48_Amp1_fmax12_8,N48_Amp1_fmax12_9,N48_Amp1_fmax12_10,N48_Amp1_fmax12_11,N48_Amp1_fmax12_12,N48_Amp1_fmax12_13,N48_Amp1_fmax12_14,N48_Amp1_fmax12_15,N48_Amp1_fmax12_16,N48_Amp2_fmax24_1,N48_Amp2_fmax24_2,N48_Amp2_fmax24_3,N48_Amp2_fmax24_4,N48_Amp2_fmax24_5,N48_Amp2_fmax24_6,N48_Amp2_fmax24_7,N48_Amp2_fmax24_8,N48_Amp2_fmax24_9,N48_Amp2_fmax24_10,N48_Amp2_fmax24_11,N48_Amp2_fmax24_12,N48_Amp2_fmax24_13,N48_Amp2_fmax24_14,N48_Amp2_fmax24_15,N48_Amp2_fmax24_16,N48_Amp2_fmax16_1,N48_Amp2_fmax16_2,N48_Amp2_fmax16_3,N48_Amp2_fmax16_4,N48_Amp2_fmax16_5,N48_Amp2_fmax16_6,N48_Amp2_fmax16_7,N48_Amp2_fmax16_8,N48_Amp2_fmax16_9,N48_Amp2_fmax16_10,N48_Amp2_fmax16_11,N48_Amp2_fmax16_12,N48_Amp2_fmax16_13,N48_Amp2_fmax16_14,N48_Amp2_fmax16_15,N48_Amp2_fmax16_16,N48_Amp2_fmax12_1,N48_Amp2_fmax12_2,N48_Amp2_fmax12_3,N48_Amp2_fmax12_4,N48_Amp2_fmax12_5,N48_Amp2_fmax12_6,N48_Amp2_fmax12_7,N48_Amp2_fmax12_8,N48_Amp2_fmax12_9,N48_Amp2_fmax12_10,N48_Amp2_fmax12_11,N48_Amp2_fmax12_12,N48_Amp2_fmax12_13,N48_Amp2_fmax12_14,N48_Amp2_fmax12_15,N48_Amp2_fmax12_16
0.31,0.3,0.33,0.33,0.332,0.342,0.362,0.302,0.312,0.3,0.292,0.338,0.32,0.32,0.32,0.288,0.378,0.434,0.412,0.412,0.41,0.422,0.382,0.406,0.386,0.406,0.43,0.378,0.422,0.414,0.4,0.358,0.454,0.508,0.484,0.49,0.468,0.478,0.454,0.496,0.458,0.476,0.462,0.484,0.48,0.494,0.476,0.4,0.974,0.986,0.986,0.98,0.988,0.982,0.982,0.982,0.982,0.98,0.978,0.982,0.984,0.976,0.984,0.978,0.99,0.99,0.992,0.986,0.99,0.994,0.992,0.992,0.988,0.994,0.988,0.992,0.992,0.99,0.988,0.982,0.992,0.992,0.992,0.996,0.992,0.996,0.992,0.992,0.996,0.99,0.992,0.994,0.994,0.992,0.996,0.992,0.804,0.804,0.8,0.798,0.79,0.806,0.794,0.8,0.808,0.796,0.804,0.81,0.81,0.808,0.824,0.784,0.824,0.85,0.848,0.84,0.84,0.848,0.85,0.854,0.854,0.852,0.83,0.84,0.828,0.84,0.86,0.824,0.86,0.868,0.878,0.87,0.878,0.858,0.878,0.852,0.852,0.88,0.868,0.844,0.884,0.886,0.866,0.834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
