12,1,6,4,6.11354544645362,1,0.84,0.999999990112003
12,1,6,4,2.03649391236007,1,0.894,0.999999990112003
12,1,6,4,0.847338300707091,1,0.93,0.999999990111888
12,1,6,4,4.01084614097467,1,0.916,0.999999990111859
12,1,6,4,3.55025668859942,1,0.856,0.999999990111888
12,1,6,4,1.50178460845095,1,0.942,0.999999990111888
12,1,6,4,6.1778545286539,1,0.856,0.999999990111888
12,1,6,4,2.34590540702179,1,0.86,0.999999990111859
12,1,6,4,4.74372563420435,1,0.932,0.999999990112003
12,1,6,4,0.509609055305705,1,0.898,0.999999990111859
12,1,6,4,0.220824615526224,1,0.844,0.999999990111859
12,1,6,4,3.91044368923617,1,0.92,0.999999990111859
12,1,6,4,1.10152665645893,1,0.92,0.999999990111888
12,1,6,4,1.17890103347876,1,0.954,0.999999990111859
12,1,6,4,2.86023516130646,1,0.874,0.999999990111859
12,1,6,4,1.91460036876733,1,0.902,0.999999990112003
12,1,6,4,2.03027844320516,1,0.896,0.999999990111859
12,1,6,4,3.16737360009418,1,0.862,0.999999990112003
12,1,6,4,3.26419732036485,1,0.854,0.999999990111859
12,1,6,4,4.09174241759825,1,0.932,0.999999990111888
12,1,6,4,6.13406167879723,1,0.846,0.999999990111859
12,1,6,4,6.26254806681107,1,0.872,0.999999990111888
12,1,6,4,2.38335437955222,1,0.832,0.999999990111859
12,1,6,4,4.55676073896222,1,0.938,0.999999990112003
12,1,6,4,0.418543479215665,1,0.858,0.999999990111859
12,1,6,4,1.69106425552698,1,0.928,0.999999990111859
12,1,6,4,4.96216173726836,1,0.922,0.999999990112003
12,1,6,4,5.92022836571116,1,0.878,0.999999990112003
12,1,6,4,3.07952441466102,1,0.83,0.999999990111859
12,1,6,4,4.72218997015437,1,0.948,0.999999990112003
12,1,6,4,4.6376945197556,1,0.948,0.999999990111859
12,1,6,4,4.33213587784025,1,0.944,0.999999990112003
12,1,6,4,2.18775930143055,1,0.868,0.999999990112003
12,1,6,4,3.64629712968707,1,0.872,0.999999990111859
12,1,6,4,5.85581882424284,1,0.848,0.999999990111859
12,1,6,4,0.767010687248667,1,0.916,0.999999990111859
12,1,6,4,2.87796689409386,1,0.85,0.999999990111859
12,1,6,4,1.44460283191437,1,0.932,0.999999990111859
12,1,6,4,1.78868484060613,1,0.884,0.999999990111859
12,1,6,4,1.00593371019574,1,0.94,0.999999990111859
12,1,6,4,0.412682620411414,1,0.866,0.999999990111859
12,1,6,4,5.01206595955916,1,0.9,0.999999990111859
